customer_id,purchase_date,transaction_amount,product_category,customer_age,customer_gender
6981,2022-12-27,567.66,Toys,18,Female
2077,2024-09-12,960.25,Beauty,53,Female
1121,2023-05-27,158.04,Home & Kitchen,69,Other
4195,2021-10-18,706.59,Clothing,23,Female
3214,2020-08-01,456.37,Electronics,39,Male
3991,2021-01-04,145.29,Home & Kitchen,52,Female
3069,2021-03-19,175.49,Toys,50,Male
6395,2022-07-28,251.81,Home & Kitchen,29,Male
2962,2020-01-14,599.22,Books,30,Other
5023,2022-12-19,614.27,Clothing,31,Male
9599,2022-01-30,480.96,Electronics,37,Female
7442,2020-06-14,558.04,Toys,24,Other
7420,2024-04-15,971.05,Electronics,40,Male
3369,2020-08-13,608.17,Home & Kitchen,34,Female
3319,2024-12-11,354.9,Home & Kitchen,33,Male
4239,2024-05-18,836.11,Sports,37,Male
8956,2023-04-11,263.46,Sports,23,Other
6555,2024-03-23,965.58,Toys,20,Male
2892,2020-06-13,437.08,Clothing,45,Other
7407,2023-06-28,366.31,Beauty,37,Male
4838,2021-06-26,446.84,Electronics,59,Female
8509,2024-06-23,788.81,Clothing,37,Male
2489,2023-08-09,31.55,Sports,42,Female
5009,2021-09-14,947.79,Sports,38,Male
2821,2022-01-10,349.13,Home & Kitchen,23,Male
2272,2021-06-15,830.85,Clothing,57,Male
9888,2022-01-14,732.49,Electronics,51,Male
5836,2022-05-10,30.61,Clothing,48,Other
5214,2023-05-25,730.91,Home & Kitchen,48,Male
2769,2022-08-25,410.5,Clothing,66,Female
3841,2020-10-17,805.53,Clothing,28,Other
8941,2023-06-17,435.23,Toys,23,Female
3364,2022-03-20,618.73,Electronics,19,Male
6363,2021-12-05,493.1,Toys,58,Other
2117,2021-11-24,760.19,Beauty,57,Female
8447,2022-03-08,570.88,Beauty,46,Other
1812,2024-08-11,48.89,Electronics,41,Female
1037,2020-08-23,903.25,Books,40,Female
3460,2023-05-13,766.69,Books,61,Female
5338,2021-01-16,117.49,Home & Kitchen,55,Female
6483,2022-07-17,908.71,Books,61,Male
4719,2022-05-26,244.63,Clothing,47,Female
8231,2022-10-17,880.97,Beauty,63,Female
3354,2020-06-09,982.14,Electronics,69,Male
5042,2021-04-28,564.94,Sports,52,Other
1174,2022-06-18,956.48,Home & Kitchen,27,Other
7740,2022-07-02,513.49,Beauty,44,Female
1671,2024-02-12,869.44,Home & Kitchen,68,Male
1693,2023-11-02,105.69,Books,30,Female
9739,2024-07-18,879.81,Clothing,42,Female
6976,2020-08-26,87.1,Beauty,18,Male
2122,2023-11-10,128.98,Home & Kitchen,49,Male
4297,2024-03-26,956.18,Clothing,50,Female
4986,2023-10-15,979.41,Sports,26,Male
3596,2022-10-23,975.69,Toys,35,Male
5368,2022-10-21,639.64,Beauty,19,Other
4023,2022-04-30,290.7,Home & Kitchen,42,Male
9975,2024-03-16,258.27,Sports,34,Other
2528,2020-10-16,657.07,Sports,23,Other
1093,2024-09-29,244.24,Home & Kitchen,29,Female
7660,2022-05-21,237.03,Clothing,55,Male
6049,2021-05-07,659.93,Electronics,30,Female
3221,2023-04-12,664.25,Beauty,49,Male
3742,2021-12-26,928.19,Clothing,36,Female
2096,2022-03-31,891.81,Electronics,18,Female
9191,2020-08-06,13.79,Electronics,49,Female
6003,2020-10-02,940.52,Home & Kitchen,62,Other
3103,2024-02-28,741.81,Home & Kitchen,54,Female
3742,2022-04-02,477.25,Electronics,43,Female
5729,2024-04-15,177.17,Sports,53,Other
5299,2024-08-25,650.79,Home & Kitchen,61,Male
4662,2022-02-20,142.04,Beauty,54,Female
9207,2024-05-08,193.48,Home & Kitchen,24,Other
1125,2022-06-21,765.43,Home & Kitchen,59,Other
6997,2023-01-18,809.41,Home & Kitchen,44,Male
6674,2021-03-24,147.61,Toys,30,Male
5174,2020-02-21,744.01,Beauty,69,Male
9980,2022-02-01,196.83,Home & Kitchen,32,Male
6498,2022-01-14,542.11,Home & Kitchen,40,Other
7407,2022-10-09,910.76,Clothing,34,Other
3352,2021-02-28,179.58,Home & Kitchen,42,Other
7883,2022-07-28,365.46,Books,69,Female
5220,2020-07-20,729.93,Sports,60,Female
5837,2021-02-04,516.68,Toys,30,Female
9272,2023-01-20,176.38,Sports,21,Other
8015,2024-09-28,167.27,Toys,18,Male
1174,2024-10-11,100.34,Clothing,65,Male
9867,2022-12-10,452.75,Books,54,Male
9539,2022-09-05,212.31,Sports,50,Other
2558,2024-03-10,934.42,Home & Kitchen,31,Female
2438,2021-08-09,582.12,Clothing,39,Other
3925,2024-08-12,239.26,Clothing,31,Female
7986,2020-04-05,267.92,Sports,20,Female
5819,2020-12-05,525.87,Home & Kitchen,60,Female
6371,2024-02-02,279.19,Clothing,24,Other
5703,2020-10-13,237.07,Clothing,21,Female
7712,2021-03-21,443.48,Toys,44,Other
7377,2023-11-08,543.64,Clothing,29,Other
1357,2023-09-04,114.14,Home & Kitchen,48,Other
4397,2024-01-09,688.17,Clothing,58,Other
1292,2024-04-08,273.5,Electronics,41,Female
6443,2021-08-14,409.92,Books,66,Female
3576,2023-09-28,278.92,Toys,36,Female
7278,2022-02-18,500.48,Home & Kitchen,61,Male
1819,2020-05-20,994.66,Sports,45,Female
5225,2021-09-10,780.88,Clothing,50,Female
4620,2021-08-31,722.25,Home & Kitchen,19,Other
8929,2024-05-31,657.96,Electronics,51,Female
7712,2022-03-11,367.45,Clothing,36,Male
5688,2024-12-19,552.6,Sports,67,Male
2924,2022-02-19,867.41,Sports,34,Male
6751,2020-12-26,730.16,Books,60,Male
6614,2022-10-09,931.7,Sports,53,Male
5634,2022-05-18,869.7,Books,26,Other
5356,2021-02-23,810.6,Sports,51,Male
4644,2024-01-29,221.17,Electronics,22,Male
4207,2021-03-23,530.89,Toys,63,Other
3656,2020-01-02,707.45,Toys,41,Other
2250,2021-08-30,410.49,Electronics,22,Other
1227,2023-10-24,272.92,Home & Kitchen,60,Other
4898,2020-08-14,719.88,Beauty,30,Other
3873,2020-05-26,357.48,Books,56,Other
6139,2024-07-07,348.4,Clothing,67,Other
7567,2022-07-25,582.17,Clothing,62,Female
7556,2022-05-02,275.14,Toys,51,Male
4460,2024-05-14,780.81,Books,30,Female
3514,2020-07-17,600.48,Books,36,Female
5284,2023-11-02,699.67,Clothing,23,Female
6504,2021-09-02,516.48,Sports,29,Male
7062,2020-12-22,158.33,Beauty,38,Male
4169,2023-07-06,57.18,Toys,44,Female
7413,2023-10-06,530.56,Home & Kitchen,20,Male
1664,2020-07-28,859.5,Home & Kitchen,58,Female
6337,2022-02-06,135.86,Home & Kitchen,36,Male
2183,2021-01-15,28.16,Beauty,20,Female
7739,2021-08-28,153.08,Home & Kitchen,30,Female
3632,2022-11-13,963.6,Toys,51,Male
4065,2021-04-09,764.82,Sports,18,Female
2889,2020-08-18,786.47,Home & Kitchen,36,Female
1959,2023-05-15,919.7,Beauty,18,Male
9349,2022-03-23,450.81,Beauty,35,Other
3007,2022-12-25,724.03,Toys,67,Other
1721,2024-02-18,217.69,Toys,38,Male
8700,2022-05-13,662.3,Books,41,Male
8518,2021-02-28,260.27,Clothing,35,Other
2254,2024-12-21,801.33,Toys,41,Male
3345,2022-05-01,862.39,Books,60,Male
5540,2021-06-20,635.72,Toys,51,Male
1104,2022-09-08,692.89,Home & Kitchen,40,Female
2661,2020-02-25,453.03,Electronics,20,Male
6418,2024-09-19,78.98,Electronics,39,Male
2091,2021-05-27,547.59,Toys,54,Other
9729,2022-03-06,751.57,Clothing,65,Other
6739,2021-10-03,154.78,Home & Kitchen,55,Female
7960,2022-02-11,887.72,Books,20,Female
2571,2023-01-08,419.29,Books,61,Female
4015,2023-03-03,288.4,Beauty,66,Female
8006,2022-03-04,725.24,Toys,29,Other
4446,2023-04-29,11.18,Sports,23,Other
2429,2022-11-11,804.05,Beauty,28,Male
1241,2022-09-16,102.6,Electronics,57,Other
8086,2020-02-14,41.57,Sports,68,Other
3067,2021-03-19,996.57,Sports,58,Male
8831,2022-02-11,59.32,Home & Kitchen,49,Female
8338,2023-02-02,630.25,Clothing,68,Other
7887,2023-02-18,918.65,Home & Kitchen,23,Male
6135,2024-05-15,691.47,Books,33,Female
8450,2021-04-18,200.53,Home & Kitchen,58,Female
1300,2020-01-07,209.87,Books,38,Male
3828,2020-02-27,541.21,Toys,53,Female
6377,2021-07-23,65.71,Electronics,34,Male
6707,2023-01-13,557.02,Sports,22,Other
3400,2021-03-26,450.95,Toys,51,Male
4158,2022-09-23,393.21,Beauty,31,Other
8994,2023-10-30,471.25,Clothing,43,Male
2020,2023-05-20,481.07,Sports,43,Female
2549,2023-08-05,528.16,Beauty,22,Male
8965,2021-04-11,738.83,Electronics,51,Male
7902,2022-04-02,645.58,Clothing,65,Male
1877,2024-02-01,251.4,Toys,43,Other
8009,2021-04-09,649.11,Beauty,56,Other
4080,2023-11-14,12.07,Books,23,Female
4534,2024-09-22,491.66,Sports,51,Female
8791,2020-06-10,82.42,Sports,18,Female
6336,2024-04-16,806.02,Sports,19,Male
4103,2021-12-06,116.19,Toys,69,Male
3836,2023-03-26,906.26,Sports,21,Male
7313,2021-01-05,456.56,Clothing,35,Female
3117,2024-03-09,181.1,Electronics,29,Male
3717,2020-10-23,555.96,Sports,25,Male
9126,2024-05-15,649.41,Beauty,32,Other
7414,2023-12-18,663.71,Electronics,58,Female
8441,2023-05-01,825.78,Home & Kitchen,34,Other
9381,2020-08-20,597.23,Books,58,Male
4379,2023-09-16,209.69,Home & Kitchen,60,Other
2569,2023-08-11,443.15,Sports,66,Female
4925,2020-12-09,795.61,Clothing,28,Female
2487,2022-09-15,438.73,Beauty,63,Male
9759,2020-04-28,100.02,Books,19,Male
4823,2022-02-24,846.22,Books,58,Male
4504,2021-11-06,971.53,Electronics,22,Male
3622,2023-05-10,854.12,Books,40,Female
6519,2021-04-01,11.01,Books,44,Male
7735,2021-07-27,997.07,Toys,67,Other
1913,2020-05-11,456.18,Electronics,53,Female
6229,2020-03-30,343.94,Clothing,67,Female
9239,2021-06-25,159.87,Home & Kitchen,50,Female
9935,2020-04-12,647.3,Toys,57,Male
6201,2022-02-11,346.23,Sports,59,Male
6397,2024-03-01,890.67,Toys,46,Female
7695,2023-11-05,454.36,Electronics,50,Other
1541,2020-10-24,294.02,Toys,29,Female
5862,2023-03-31,106.84,Beauty,65,Other
9375,2020-07-11,581.87,Toys,59,Other
8721,2020-06-16,677.05,Books,25,Male
9180,2023-01-17,24.98,Beauty,26,Male
7609,2022-07-14,892.92,Electronics,38,Male
5734,2020-12-14,11.21,Home & Kitchen,44,Male
5689,2020-09-19,505.95,Books,65,Other
5096,2022-11-17,251.25,Electronics,43,Female
8151,2020-11-17,964.82,Beauty,47,Other
5814,2021-07-29,468.3,Electronics,37,Male
4780,2022-09-09,903.57,Clothing,44,Other
9474,2020-09-11,941.38,Home & Kitchen,52,Female
4600,2022-11-28,393.93,Toys,29,Female
7974,2021-01-29,647.95,Toys,22,Other
7265,2020-02-11,517.59,Books,19,Female
1440,2020-06-28,310.73,Home & Kitchen,20,Female
4807,2023-01-03,591.67,Sports,29,Other
1473,2020-08-21,484.62,Sports,56,Other
8289,2022-07-03,451.78,Electronics,27,Male
2857,2023-11-27,340.98,Toys,39,Other
3779,2023-04-09,10.88,Toys,33,Female
6036,2024-05-01,902.53,Sports,60,Male
5342,2022-03-31,263.96,Books,37,Female
9748,2023-08-28,180.91,Beauty,63,Other
6243,2020-04-19,18.78,Sports,19,Other
8033,2024-10-02,454.51,Beauty,54,Male
5342,2024-08-21,634.01,Electronics,65,Male
6054,2022-09-10,259.68,Sports,34,Female
4338,2021-11-16,165.35,Books,34,Other
8757,2023-10-18,514.08,Beauty,53,Male
7294,2022-07-06,998.99,Beauty,67,Other
5219,2022-12-12,776.32,Home & Kitchen,35,Female
9186,2023-06-09,497.24,Clothing,46,Female
7415,2024-02-02,298.76,Home & Kitchen,28,Female
2894,2024-06-06,172.18,Clothing,34,Male
6459,2024-09-09,444.39,Books,41,Male
4801,2024-01-29,462.46,Electronics,30,Female
3655,2022-12-02,148.64,Sports,24,Female
4518,2023-09-05,977.33,Home & Kitchen,21,Male
6681,2021-05-31,346.8,Electronics,66,Male
6076,2024-09-01,488.86,Home & Kitchen,18,Male
1645,2023-03-26,172.97,Electronics,37,Female
2698,2022-09-04,378.58,Toys,24,Female
8937,2021-08-06,134.49,Sports,22,Female
4570,2023-04-06,820.33,Electronics,59,Female
4426,2023-06-12,371.07,Electronics,69,Male
5785,2022-07-08,17.45,Books,62,Female
5574,2023-07-02,696.8,Books,36,Other
1390,2023-05-14,358.62,Beauty,21,Other
2281,2020-04-26,397.72,Beauty,25,Other
1506,2021-10-08,344.02,Beauty,65,Other
2722,2020-11-26,366.29,Beauty,58,Other
1957,2024-11-13,321.71,Books,18,Female
6858,2020-10-03,777.17,Toys,44,Female
7437,2020-08-06,610.74,Electronics,55,Male
1762,2022-10-01,216.81,Beauty,69,Female
6596,2020-09-11,745.46,Toys,43,Female
6949,2020-08-14,279.32,Home & Kitchen,37,Female
7262,2021-07-25,202.58,Beauty,19,Other
7621,2023-01-23,453.97,Home & Kitchen,58,Other
3889,2024-10-14,747.74,Books,35,Male
8777,2022-04-18,519.34,Electronics,34,Male
2342,2024-06-07,428.53,Beauty,23,Other
6514,2021-11-18,551.01,Home & Kitchen,66,Male
8215,2022-05-05,913.01,Clothing,65,Male
7618,2021-12-29,750.45,Beauty,39,Female
8753,2022-11-24,545.98,Beauty,18,Female
9741,2024-02-19,527.75,Home & Kitchen,41,Other
3005,2020-07-13,92.27,Clothing,32,Male
7871,2023-02-06,41.73,Clothing,29,Male
3183,2023-06-23,896.41,Home & Kitchen,25,Male
9950,2022-12-30,906.55,Sports,50,Other
1323,2023-09-19,604.31,Books,50,Male
8364,2020-07-27,970.61,Beauty,29,Female
9302,2024-12-30,603.06,Electronics,64,Male
2823,2020-01-20,829.52,Books,28,Female
4621,2022-06-05,104.72,Clothing,66,Female
2138,2020-06-06,910.35,Books,30,Male
2720,2022-10-05,475.33,Sports,62,Male
1723,2021-03-08,931.36,Books,27,Other
7631,2023-07-18,628.02,Beauty,52,Other
3412,2024-06-28,450.17,Books,68,Female
1766,2023-11-03,75.42,Sports,30,Other
5017,2024-10-15,474.49,Beauty,57,Female
5270,2024-11-07,53.85,Books,44,Male
8186,2023-12-18,789.53,Clothing,42,Male
2958,2021-10-03,96.34,Beauty,58,Female
9128,2022-04-12,285.21,Toys,24,Other
7397,2024-10-30,440.65,Electronics,54,Other
2851,2021-05-13,627.79,Books,51,Other
7910,2020-07-12,644.53,Books,69,Female
4871,2022-04-15,94.04,Toys,68,Male
4223,2021-02-13,131.55,Sports,48,Other
8981,2024-08-24,991.29,Clothing,67,Female
5877,2020-07-11,841.42,Books,53,Female
7361,2020-12-10,327.15,Beauty,38,Other
1817,2023-05-06,561.8,Beauty,31,Female
4916,2022-08-02,690.67,Home & Kitchen,39,Female
8487,2022-01-20,171.05,Toys,37,Male
3070,2024-09-01,139.08,Sports,27,Female
9828,2021-12-22,500.27,Home & Kitchen,38,Other
5806,2022-07-07,320.55,Sports,37,Female
7842,2024-08-02,480.05,Toys,18,Other
4675,2020-12-30,170.99,Beauty,26,Male
8861,2024-03-05,102.87,Books,25,Male
3520,2024-11-10,967.97,Electronics,24,Female
3525,2024-03-22,104.11,Home & Kitchen,58,Other
6017,2022-04-28,860.91,Clothing,56,Female
7699,2020-07-30,463.81,Books,69,Other
3635,2022-05-07,449.5,Books,45,Other
6772,2023-05-07,440.46,Electronics,31,Female
7837,2021-09-16,50.39,Toys,40,Male
6159,2023-05-31,60.69,Books,43,Male
1259,2022-04-20,124.2,Sports,56,Other
3996,2021-03-22,750.97,Home & Kitchen,54,Other
9947,2022-09-26,268.86,Home & Kitchen,20,Other
8808,2023-02-22,653.18,Books,45,Female
5101,2022-11-04,359.88,Home & Kitchen,51,Male
7454,2020-05-25,744.21,Books,36,Other
9257,2020-06-30,870.84,Clothing,67,Male
3778,2023-03-21,476.92,Toys,59,Other
2169,2024-09-14,54.06,Electronics,31,Female
2666,2024-12-31,698.2,Electronics,39,Other
9851,2021-03-08,423.8,Electronics,42,Female
5999,2022-12-12,806.18,Clothing,59,Other
1360,2024-10-12,917.26,Electronics,65,Male
9021,2023-11-13,911.72,Home & Kitchen,61,Female
6714,2023-12-26,851.97,Clothing,30,Other
7043,2023-04-23,113.33,Home & Kitchen,60,Male
8105,2023-08-20,768.34,Home & Kitchen,37,Female
8752,2023-04-04,667.64,Beauty,25,Female
8522,2024-12-21,288.41,Sports,51,Female
4797,2023-04-13,227.91,Clothing,27,Male
4760,2020-04-19,909.26,Electronics,68,Male
9368,2022-03-13,991.6,Home & Kitchen,23,Female
5040,2022-12-22,785.33,Toys,25,Other
7170,2020-12-07,148.32,Clothing,32,Female
9128,2023-11-29,559.76,Sports,46,Male
7983,2020-04-06,272.64,Books,64,Male
4999,2020-08-21,274.36,Clothing,47,Other
9722,2024-04-12,136.64,Books,18,Female
2261,2021-02-28,178.33,Toys,56,Female
6256,2023-08-09,444.26,Sports,44,Female
6282,2024-08-13,112.3,Beauty,64,Male
3886,2020-01-27,153.34,Electronics,67,Other
5942,2022-10-20,127.87,Sports,68,Female
8043,2020-06-06,301.53,Beauty,59,Male
6147,2022-05-22,960.95,Clothing,46,Female
9447,2022-10-08,50.76,Toys,44,Male
8970,2021-12-13,251.73,Home & Kitchen,37,Male
6871,2021-01-21,898.64,Electronics,40,Female
2778,2024-06-16,94.97,Beauty,21,Female
5760,2023-10-31,803.71,Beauty,36,Other
5360,2023-11-25,64.77,Home & Kitchen,64,Male
2980,2020-12-17,238.38,Electronics,53,Male
2587,2020-08-23,874.93,Beauty,44,Male
9592,2022-03-07,10.98,Beauty,41,Other
7603,2021-03-30,470.85,Electronics,63,Other
4637,2024-07-01,733.49,Toys,44,Female
8300,2023-11-16,345.5,Home & Kitchen,39,Male
8164,2021-02-02,186.23,Beauty,52,Female
2147,2022-05-13,67.34,Books,53,Male
6550,2020-09-03,878.58,Clothing,23,Male
8385,2024-07-01,767.12,Clothing,23,Other
3450,2024-09-11,678.67,Clothing,59,Male
8138,2021-05-10,802.11,Beauty,19,Other
4393,2020-06-06,546.03,Clothing,68,Other
7357,2022-08-20,864.49,Toys,23,Other
6664,2023-06-11,506.97,Clothing,51,Other
9565,2024-10-29,395.54,Sports,59,Female
2194,2022-12-15,527.66,Books,47,Other
7487,2021-11-05,971.16,Home & Kitchen,46,Female
4527,2021-07-02,674.36,Home & Kitchen,21,Female
4481,2023-03-30,175.97,Electronics,45,Female
6615,2020-03-16,437.3,Sports,61,Female
8458,2024-03-24,719.41,Electronics,34,Other
9016,2024-10-02,422.13,Books,19,Male
3057,2020-04-02,674.28,Sports,66,Female
3417,2021-09-27,43.9,Home & Kitchen,67,Male
1125,2023-11-12,403.54,Home & Kitchen,49,Other
3832,2023-05-18,309.52,Sports,25,Other
5478,2024-09-05,608.43,Books,38,Male
7470,2020-04-25,112.26,Electronics,41,Female
9641,2021-05-11,455.59,Sports,26,Male
5618,2022-09-02,602.45,Books,29,Male
2009,2023-10-09,95.08,Electronics,66,Male
4778,2020-11-30,524.63,Home & Kitchen,26,Male
1941,2023-05-16,746.27,Beauty,23,Female
4603,2022-01-01,574.01,Home & Kitchen,40,Female
4980,2024-03-15,47.5,Home & Kitchen,52,Other
5368,2021-08-28,522.07,Toys,20,Female
9693,2022-01-30,260.24,Electronics,59,Other
2250,2022-11-22,872.43,Books,20,Other
8009,2024-05-09,598.92,Clothing,37,Female
3319,2021-11-12,151.79,Toys,56,Female
6910,2022-10-28,634.49,Electronics,53,Female
7538,2021-04-05,590.24,Books,60,Other
4195,2021-11-30,52.37,Home & Kitchen,41,Female
3957,2023-11-24,449.44,Sports,32,Female
7338,2022-05-12,725.95,Books,48,Male
8911,2024-08-07,391.81,Sports,47,Other
4274,2024-11-11,425.31,Books,43,Male
4048,2021-04-25,53.99,Clothing,63,Male
2906,2023-10-24,298.83,Beauty,36,Other
3939,2023-05-09,959.91,Home & Kitchen,32,Male
9732,2023-04-15,826.75,Electronics,22,Female
9709,2023-01-27,82.11,Electronics,24,Female
9615,2024-04-02,305.86,Clothing,57,Other
5177,2024-08-28,570.12,Toys,44,Male
7458,2020-09-10,87.05,Home & Kitchen,31,Female
2752,2020-11-09,697.46,Sports,56,Female
8447,2022-09-13,705.07,Clothing,64,Female
2666,2024-10-08,567.85,Beauty,40,Male
2863,2021-07-24,703.84,Toys,45,Female
5461,2024-02-09,57.51,Clothing,35,Other
6212,2021-03-22,256.73,Books,63,Other
3118,2023-05-21,344.73,Books,33,Other
6626,2023-07-18,918.65,Books,35,Male
8358,2020-11-11,927.18,Home & Kitchen,38,Other
2753,2020-10-24,895.44,Beauty,68,Other
8139,2021-10-21,346.78,Electronics,53,Male
7360,2024-05-10,981.83,Books,22,Female
5265,2024-12-31,106.44,Clothing,29,Female
2388,2021-12-01,488.13,Clothing,38,Male
9811,2020-08-04,371.06,Toys,62,Male
4718,2022-06-15,691.37,Toys,44,Female
7914,2024-07-14,599.34,Electronics,56,Other
6521,2021-07-11,742.63,Books,39,Female
2010,2020-05-22,898.92,Beauty,45,Female
1425,2024-09-03,694.92,Home & Kitchen,52,Other
7918,2023-05-14,709.93,Electronics,59,Female
8008,2023-12-05,82.41,Home & Kitchen,31,Male
9408,2024-02-24,117.64,Beauty,35,Male
7313,2021-01-12,373.74,Electronics,42,Female
9801,2021-10-22,425.53,Toys,20,Other
1185,2023-02-16,161.55,Clothing,45,Female
9916,2024-12-08,139.68,Home & Kitchen,62,Female
2184,2024-12-03,420.53,Beauty,59,Other
9375,2020-05-16,431.56,Sports,41,Other
4608,2023-07-12,812.63,Sports,69,Other
4766,2024-02-22,298.26,Books,58,Male
5326,2024-09-22,720.69,Electronics,36,Male
8635,2024-08-29,768.24,Electronics,35,Other
3435,2021-06-04,407.09,Books,69,Male
1734,2024-08-31,661.58,Clothing,54,Other
1157,2022-10-07,459.42,Home & Kitchen,49,Female
6304,2024-11-11,399.4,Sports,45,Male
4492,2022-05-12,322.9,Sports,38,Male
4254,2021-01-02,740.42,Home & Kitchen,22,Female
8764,2020-08-05,397.89,Sports,59,Male
2075,2024-08-04,505.36,Sports,55,Male
6122,2023-12-11,615.78,Clothing,58,Other
9190,2021-01-08,717.8,Clothing,43,Other
8841,2023-12-18,113.83,Home & Kitchen,54,Female
7751,2021-01-19,593.88,Home & Kitchen,65,Other
6135,2022-04-11,515.87,Sports,18,Male
7373,2024-07-19,799.86,Sports,19,Other
5999,2020-03-17,300.84,Electronics,23,Other
3964,2020-09-05,801.91,Home & Kitchen,26,Female
9022,2023-11-26,752.84,Home & Kitchen,29,Female
6125,2023-01-15,838.03,Beauty,59,Female
2133,2022-03-20,183.08,Clothing,27,Other
5238,2021-04-22,878.89,Clothing,19,Male
7026,2023-03-16,446.73,Sports,51,Female
6786,2023-05-10,497.95,Toys,51,Other
7572,2021-06-18,222.16,Electronics,28,Male
9357,2022-01-03,854.56,Clothing,43,Other
7093,2021-06-12,219.62,Electronics,54,Female
9312,2020-07-19,550.79,Clothing,32,Other
3997,2024-08-16,213.81,Electronics,53,Female
7311,2021-03-01,402.68,Toys,56,Other
4155,2024-01-21,865.39,Electronics,20,Female
1420,2024-05-01,31.89,Beauty,26,Male
3835,2023-02-10,578.57,Home & Kitchen,47,Male
5363,2021-05-30,800.65,Toys,58,Other
3085,2021-10-13,336.2,Books,68,Male
8069,2021-04-23,653.79,Beauty,57,Other
8470,2020-07-11,272.27,Sports,51,Female
3385,2021-10-04,895.4,Sports,40,Male
3377,2022-03-08,268.0,Electronics,68,Other
3857,2021-03-21,620.31,Toys,52,Male
2455,2024-05-08,162.48,Clothing,56,Male
2890,2020-04-17,165.74,Beauty,26,Other
9841,2023-05-20,915.07,Clothing,56,Other
3428,2021-05-11,66.94,Toys,43,Male
7209,2020-01-18,175.12,Beauty,25,Female
3317,2024-04-29,821.08,Electronics,32,Female
9238,2024-06-28,324.89,Clothing,28,Male
9048,2022-08-21,693.75,Books,47,Female
8347,2023-05-09,431.83,Toys,23,Female
3115,2022-03-30,423.83,Beauty,36,Other
8282,2022-12-03,309.04,Books,29,Female
8193,2023-09-16,687.9,Home & Kitchen,30,Female
1072,2024-02-18,148.88,Electronics,39,Female
4457,2021-11-22,420.56,Sports,42,Male
3022,2024-05-06,661.2,Electronics,68,Male
5085,2023-06-27,937.44,Beauty,59,Other
8588,2020-04-04,136.45,Home & Kitchen,25,Other
2543,2023-08-25,124.41,Beauty,43,Other
5496,2023-04-17,728.19,Sports,60,Female
6783,2022-05-27,131.75,Electronics,44,Female
5749,2023-11-25,686.07,Sports,31,Male
6045,2023-09-16,66.19,Clothing,34,Male
1847,2021-09-18,298.02,Home & Kitchen,53,Male
1934,2022-01-12,624.62,Home & Kitchen,55,Other
2395,2024-12-11,688.1,Toys,51,Other
7574,2024-06-02,822.85,Clothing,21,Female
1538,2023-04-01,849.59,Clothing,33,Other
9262,2023-01-07,56.65,Books,20,Female
9447,2022-08-09,36.33,Home & Kitchen,29,Female
1901,2020-10-04,17.97,Books,48,Other
9861,2023-07-13,740.57,Sports,58,Female
2883,2021-07-22,990.02,Books,21,Female
9331,2024-02-02,781.33,Toys,38,Male
3702,2020-03-06,118.56,Sports,54,Male
5159,2023-02-25,745.37,Clothing,64,Male
2416,2024-03-14,734.82,Home & Kitchen,38,Other
5963,2023-06-05,831.14,Beauty,37,Other
5873,2023-05-24,194.88,Books,50,Male
6121,2024-11-09,758.53,Sports,63,Other
3582,2020-12-26,514.16,Electronics,26,Female
1358,2023-12-09,405.1,Toys,46,Male
2500,2020-08-08,196.68,Toys,38,Other
9119,2022-08-01,914.36,Sports,24,Female
2938,2022-09-17,611.74,Beauty,69,Female
1814,2023-07-26,915.59,Toys,68,Other
9787,2024-05-09,358.9,Clothing,61,Male
6066,2024-12-31,312.17,Books,47,Other
9418,2021-01-20,331.66,Toys,55,Female
4835,2021-11-04,421.63,Beauty,47,Female
5912,2023-08-25,386.92,Sports,27,Other
7086,2024-04-06,343.03,Sports,62,Female
7294,2020-07-09,69.36,Electronics,32,Male
3064,2022-05-07,571.08,Clothing,68,Female
3351,2022-03-31,879.51,Sports,31,Other
8364,2022-11-06,106.51,Clothing,54,Other
2364,2020-05-11,422.78,Sports,27,Other
2084,2020-05-16,616.58,Home & Kitchen,69,Male
1266,2024-12-01,463.38,Sports,68,Female
9151,2021-02-26,543.28,Toys,18,Other
9226,2021-03-17,205.44,Clothing,66,Other
5881,2023-06-27,942.42,Toys,68,Male
1067,2022-08-21,317.81,Beauty,53,Other
1188,2021-01-28,303.0,Beauty,36,Other
5136,2022-05-28,460.94,Sports,54,Other
1682,2022-07-16,85.17,Beauty,52,Male
4138,2020-02-28,980.53,Electronics,30,Male
4190,2022-09-06,487.44,Toys,43,Female
1852,2023-11-19,444.75,Books,67,Other
8353,2020-10-05,963.2,Books,29,Female
8237,2020-09-04,450.31,Beauty,51,Other
9948,2022-09-07,831.84,Sports,20,Female
2694,2023-09-07,91.43,Sports,60,Other
3595,2021-04-08,174.06,Electronics,64,Female
6467,2023-12-18,517.67,Clothing,43,Male
2218,2021-08-24,963.14,Books,31,Male
6899,2020-01-23,718.82,Home & Kitchen,35,Other
9675,2023-12-17,176.81,Electronics,29,Female
5683,2021-01-04,950.9,Electronics,24,Other
8447,2021-09-17,489.23,Toys,41,Male
9000,2020-09-28,630.4,Beauty,55,Female
8759,2023-08-25,985.71,Home & Kitchen,23,Female
1281,2020-12-17,687.38,Books,68,Male
9821,2023-08-16,515.41,Sports,65,Male
3466,2020-12-15,846.31,Home & Kitchen,66,Male
5175,2024-02-14,950.01,Toys,62,Female
5921,2024-10-08,978.8,Toys,28,Other
